epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202029,2020-07-12,86,AL,Arapiraca,2700300,city,4010,1720.68295,8,60,0,0.015,233047,False,False
202028,2020-07-11,85,AL,Arapiraca,2700300,city,4002,1717.25017,32,60,2,0.015,233047,False,False
202028,2020-07-10,84,AL,Arapiraca,2700300,city,3970,1703.51903,156,58,3,0.0146,233047,False,False
202028,2020-07-09,83,AL,Arapiraca,2700300,city,3814,1636.57975,164,55,1,0.0144,233047,False,False
202028,2020-07-08,82,AL,Arapiraca,2700300,city,3650,1566.20767,56,54,1,0.0148,233047,False,False
202028,2020-07-07,81,AL,Arapiraca,2700300,city,3594,1542.17819,102,53,2,0.0147,233047,False,False
202028,2020-07-06,80,AL,Arapiraca,2700300,city,3492,1498.41019,156,51,3,0.0146,233047,False,False
202028,2020-07-05,79,AL,Arapiraca,2700300,city,3336,1431.47091,126,48,2,0.0144,233047,False,False
202027,2020-07-04,78,AL,Arapiraca,2700300,city,3210,1377.40456,11,46,4,0.0143,233047,False,False
202027,2020-07-03,77,AL,Arapiraca,2700300,city,3199,1372.68448,6,42,5,0.0131,233047,False,False
202027,2020-07-02,76,AL,Arapiraca,2700300,city,3193,1370.10989,53,37,0,0.0116,233047,False,False
202027,2020-07-01,75,AL,Arapiraca,2700300,city,3140,1347.3677,136,37,1,0.0118,233047,False,False
202027,2020-06-30,74,AL,Arapiraca,2700300,city,3004,1289.01037,257,36,2,0.012,233047,False,False
202027,2020-06-29,73,AL,Arapiraca,2700300,city,2747,1178.73219,202,34,2,0.0124,233047,False,False
202027,2020-06-28,72,AL,Arapiraca,2700300,city,2545,1092.05439,108,32,1,0.0126,233047,False,False
202026,2020-06-27,71,AL,Arapiraca,2700300,city,2437,1045.71181,114,31,0,0.0127,233047,False,False
202026,2020-06-26,70,AL,Arapiraca,2700300,city,2323,996.79464,3,31,1,0.0133,233047,False,False
202026,2020-06-25,69,AL,Arapiraca,2700300,city,2320,995.50734,41,30,2,0.0129,233047,False,False
202026,2020-06-24,68,AL,Arapiraca,2700300,city,2279,977.91433,103,28,0,0.0123,233047,False,False
202026,2020-06-23,67,AL,Arapiraca,2700300,city,2176,933.71723,70,28,1,0.0129,233047,False,False
202026,2020-06-22,66,AL,Arapiraca,2700300,city,2106,903.68037,141,27,0,0.0128,233047,False,False
202026,2020-06-21,65,AL,Arapiraca,2700300,city,1965,843.17756,69,27,0,0.0137,233047,False,False
202025,2020-06-20,64,AL,Arapiraca,2700300,city,1896,813.56979,78,27,1,0.0142,233047,False,False
202025,2020-06-19,63,AL,Arapiraca,2700300,city,1818,780.10015,47,26,0,0.0143,233047,False,False
202025,2020-06-18,62,AL,Arapiraca,2700300,city,1771,759.93255,85,26,0,0.0147,233047,False,False
202025,2020-06-17,61,AL,Arapiraca,2700300,city,1686,723.45922,186,26,1,0.0154,233047,False,False
202025,2020-06-16,60,AL,Arapiraca,2700300,city,1500,643.64699,60,25,0,0.0167,233047,False,False
202025,2020-06-15,59,AL,Arapiraca,2700300,city,1440,617.90111,69,25,0,0.0174,233047,False,False
202025,2020-06-14,58,AL,Arapiraca,2700300,city,1371,588.29335,328,25,0,0.0182,233047,False,False
202024,2020-06-13,57,AL,Arapiraca,2700300,city,1043,447.54921,36,25,2,0.024,233047,False,False
202024,2020-06-12,56,AL,Arapiraca,2700300,city,1007,432.10168,15,23,1,0.0228,233047,False,False
202024,2020-06-11,55,AL,Arapiraca,2700300,city,992,425.66521,27,22,0,0.0222,233047,False,False
202024,2020-06-10,54,AL,Arapiraca,2700300,city,965,414.07956,8,22,0,0.0228,233047,False,False
202024,2020-06-09,53,AL,Arapiraca,2700300,city,957,410.64678,110,22,0,0.023,233047,False,False
202024,2020-06-08,52,AL,Arapiraca,2700300,city,847,363.446,165,22,0,0.026,233047,False,False
202024,2020-06-07,51,AL,Arapiraca,2700300,city,682,292.64483,72,22,0,0.0323,233047,False,False
202023,2020-06-06,50,AL,Arapiraca,2700300,city,610,261.74978,94,22,2,0.0361,233047,False,False
202023,2020-06-05,49,AL,Arapiraca,2700300,city,516,221.41456,16,20,2,0.0388,233047,False,False
202023,2020-06-04,48,AL,Arapiraca,2700300,city,500,214.549,6,18,0,0.036,233047,False,False
202023,2020-06-03,47,AL,Arapiraca,2700300,city,494,211.97441,3,18,2,0.0364,233047,False,False
202023,2020-06-02,46,AL,Arapiraca,2700300,city,491,210.68711,73,16,4,0.0326,233047,False,False
202023,2020-06-01,45,AL,Arapiraca,2700300,city,418,179.36296,42,12,0,0.0287,233047,False,False
202023,2020-05-31,44,AL,Arapiraca,2700300,city,376,161.34085,52,12,0,0.0319,233047,False,False
202022,2020-05-30,43,AL,Arapiraca,2700300,city,324,139.02775,1,12,1,0.037,233047,False,False
202022,2020-05-29,42,AL,Arapiraca,2700300,city,323,138.59865,1,11,0,0.0341,233047,False,False
202022,2020-05-28,41,AL,Arapiraca,2700300,city,322,138.16955,43,11,1,0.0342,233047,False,False
202022,2020-05-27,40,AL,Arapiraca,2700300,city,279,119.71834,0,10,1,0.0358,233047,False,False
202022,2020-05-26,39,AL,Arapiraca,2700300,city,279,119.71834,7,9,1,0.0323,233047,False,False
202022,2020-05-25,38,AL,Arapiraca,2700300,city,272,116.71465,33,8,1,0.0294,233047,False,False
202022,2020-05-24,37,AL,Arapiraca,2700300,city,239,102.55442,89,7,0,0.0293,233047,False,False
202021,2020-05-23,36,AL,Arapiraca,2700300,city,150,64.3647,5,7,0,0.0467,233047,False,False
202021,2020-05-22,35,AL,Arapiraca,2700300,city,145,62.21921,4,7,0,0.0483,233047,False,False
202021,2020-05-21,34,AL,Arapiraca,2700300,city,141,60.50282,0,7,0,0.0496,233047,False,False
202021,2020-05-20,33,AL,Arapiraca,2700300,city,141,60.50282,1,7,1,0.0496,233047,False,False
202021,2020-05-19,32,AL,Arapiraca,2700300,city,140,60.07372,8,6,0,0.0429,233047,False,False
202021,2020-05-18,31,AL,Arapiraca,2700300,city,132,56.64094,2,6,0,0.0455,233047,False,False
202021,2020-05-17,30,AL,Arapiraca,2700300,city,130,55.78274,62,6,0,0.0462,233047,False,False
202020,2020-05-16,29,AL,Arapiraca,2700300,city,68,29.17866,16,6,0,0.0882,233047,False,False
202020,2020-05-15,28,AL,Arapiraca,2700300,city,52,22.3131,0,6,0,0.1154,233047,False,False
202020,2020-05-14,27,AL,Arapiraca,2700300,city,52,22.3131,2,6,1,0.1154,233047,False,False
202020,2020-05-13,26,AL,Arapiraca,2700300,city,50,21.4549,11,5,0,0.1,233047,False,False
202020,2020-05-12,25,AL,Arapiraca,2700300,city,39,16.73482,0,5,0,0.1282,233047,False,False
202020,2020-05-11,24,AL,Arapiraca,2700300,city,39,16.73482,0,5,0,0.1282,233047,False,False
202020,2020-05-10,23,AL,Arapiraca,2700300,city,39,16.73482,-1,5,0,0.1282,233047,False,False
202019,2020-05-09,22,AL,Arapiraca,2700300,city,40,17.16392,0,5,0,0.125,233047,False,False
202019,2020-05-08,21,AL,Arapiraca,2700300,city,40,17.16392,1,5,0,0.125,233047,False,False
202019,2020-05-07,20,AL,Arapiraca,2700300,city,39,16.73482,2,5,2,0.1282,233047,False,False
202019,2020-05-06,19,AL,Arapiraca,2700300,city,37,15.87663,11,3,1,0.0811,233047,False,False
202019,2020-05-05,18,AL,Arapiraca,2700300,city,26,11.15655,0,2,0,0.0769,233047,False,False
202019,2020-05-04,17,AL,Arapiraca,2700300,city,26,11.15655,2,2,1,0.0769,233047,False,False
202019,2020-05-03,16,AL,Arapiraca,2700300,city,24,10.29835,1,1,1,0.0417,233047,False,False
202018,2020-05-02,15,AL,Arapiraca,2700300,city,23,9.86925,2,0,0,0.0,233047,False,False
202018,2020-05-01,14,AL,Arapiraca,2700300,city,21,9.01106,3,0,0,0.0,233047,False,False
202018,2020-04-30,13,AL,Arapiraca,2700300,city,18,7.72376,5,0,0,0.0,233047,False,False
202018,2020-04-29,12,AL,Arapiraca,2700300,city,13,5.57827,2,0,0,0.0,233047,False,False
202018,2020-04-28,11,AL,Arapiraca,2700300,city,11,4.72008,0,0,0,0.0,233047,False,False
202018,2020-04-27,10,AL,Arapiraca,2700300,city,11,4.72008,7,0,0,0.0,233047,False,False
202018,2020-04-26,9,AL,Arapiraca,2700300,city,4,1.71639,0,0,0,0.0,233047,False,False
202017,2020-04-25,8,AL,Arapiraca,2700300,city,4,1.71639,0,0,0,0.0,233047,False,False
202017,2020-04-24,7,AL,Arapiraca,2700300,city,4,1.71639,1,0,0,0.0,233047,False,False
202017,2020-04-23,6,AL,Arapiraca,2700300,city,3,1.28729,0,0,0,0.0,233047,False,False
202017,2020-04-22,5,AL,Arapiraca,2700300,city,3,1.28729,2,0,0,0.0,233047,False,False
202017,2020-04-21,4,AL,Arapiraca,2700300,city,1,0.4291,0,0,0,0.0,233047,False,False
202017,2020-04-20,3,AL,Arapiraca,2700300,city,1,0.4291,0,0,0,0.0,233047,False,False
202017,2020-04-19,2,AL,Arapiraca,2700300,city,1,0.4291,0,0,0,0.0,233047,False,False
202016,2020-04-18,1,AL,Arapiraca,2700300,city,1,0.4291,1,0,0,0.0,233047,False,False
